가입일자,사용자코드,연령대코드,성별,가입 수,,
2021-05-27,USR_001,AGE_006,F,3,,
2021-05-27,USR_001,AGE_006,M,9,,
2021-05-27,USR_001,AGE_007,M,1,,
2021-05-27,USR_001,AGE_008,F,498,,
2021-05-27,USR_001,AGE_008,M,573,,
2021-05-28,USR_001,AGE_001,F,15,,
2021-05-28,USR_001,AGE_001,M,6,,
2021-05-28,USR_001,AGE_002,F,18,,
2021-05-28,USR_001,AGE_002,M,28,,
2021-05-28,USR_001,AGE_003,F,18,,
2021-05-28,USR_001,AGE_003,M,21,,
2021-05-28,USR_001,AGE_004,F,15,,
2021-05-28,USR_001,AGE_004,M,24,,
2021-05-28,USR_001,AGE_005,F,12,,
2021-05-28,USR_001,AGE_005,M,12,,
2021-05-28,USR_001,AGE_006,F,1,,
2021-05-28,USR_001,AGE_006,M,4,,
2021-05-28,USR_001,AGE_008,F,668,,
2021-05-28,USR_001,AGE_008,M,660,,
2021-05-29,USR_001,AGE_001,F,15,,
2021-05-29,USR_001,AGE_001,M,10,,
2021-05-29,USR_001,AGE_002,F,24,,
2021-05-29,USR_001,AGE_002,M,20,,
2021-05-29,USR_001,AGE_003,F,28,,
2021-05-29,USR_001,AGE_003,M,21,,
2021-05-29,USR_001,AGE_004,F,16,,
2021-05-29,USR_001,AGE_004,M,32,,
2021-05-29,USR_001,AGE_005,F,13,,
2021-05-29,USR_001,AGE_005,M,11,,
2021-05-29,USR_001,AGE_006,F,1,,
2021-05-29,USR_001,AGE_006,M,3,,
2021-05-29,USR_001,AGE_007,M,1,,
2021-05-29,USR_001,AGE_008,F,744,,
2021-05-29,USR_001,AGE_008,M,829,,
2021-05-30,USR_001,AGE_001,F,21,,
2021-05-30,USR_001,AGE_001,M,8,,
2021-05-30,USR_001,AGE_002,F,57,,
2021-05-30,USR_001,AGE_002,M,51,,
2021-05-30,USR_001,AGE_003,F,58,,
2021-05-30,USR_001,AGE_003,M,59,,
2021-05-30,USR_001,AGE_004,F,65,,
2021-05-30,USR_001,AGE_004,M,60,,
2021-05-30,USR_001,AGE_005,F,18,,
2021-05-30,USR_001,AGE_005,M,25,,
2021-05-30,USR_001,AGE_006,F,4,,
2021-05-30,USR_001,AGE_006,M,1,,
2021-05-30,USR_001,AGE_008,F,1577,,
2021-05-30,USR_001,AGE_008,M,1555,,
2021-05-31,USR_001,AGE_001,F,6,,
2021-05-31,USR_001,AGE_001,M,5,,
2021-05-31,USR_001,AGE_002,F,34,,
2021-05-31,USR_001,AGE_002,M,29,,
2021-05-31,USR_001,AGE_003,F,33,,
2021-05-31,USR_001,AGE_003,M,40,,
2021-05-31,USR_001,AGE_004,F,24,,
2021-05-31,USR_001,AGE_004,M,28,,
2021-05-31,USR_001,AGE_005,F,5,,
2021-05-31,USR_001,AGE_005,M,9,,
2021-05-31,USR_001,AGE_006,F,3,,
2021-05-31,USR_001,AGE_006,M,5,,
2021-05-31,USR_001,AGE_007,F,1,,
2021-05-31,USR_001,AGE_007,M,1,,
2021-05-31,USR_001,AGE_008,F,728,,
2021-05-31,USR_001,AGE_008,M,780,,
2021-06-01,USR_001,AGE_001,F,4,71941,
2021-06-01,USR_001,AGE_001,M,4,,
2021-06-01,USR_001,AGE_002,F,32,,
2021-06-01,USR_001,AGE_002,M,32,,
2021-06-01,USR_001,AGE_003,F,26,,
2021-06-01,USR_001,AGE_003,M,32,,
2021-06-01,USR_001,AGE_004,F,28,,
2021-06-01,USR_001,AGE_004,M,31,,
2021-06-01,USR_001,AGE_005,F,14,,
2021-06-01,USR_001,AGE_005,M,21,,
2021-06-01,USR_001,AGE_006,F,1,,
2021-06-01,USR_001,AGE_006,M,4,,
2021-06-01,USR_001,AGE_008,F,736,,
2021-06-01,USR_001,AGE_008,M,863,,
2021-06-02,USR_001,AGE_001,F,4,,
2021-06-02,USR_001,AGE_001,M,4,,
2021-06-02,USR_001,AGE_002,F,39,,
2021-06-02,USR_001,AGE_002,M,24,,
2021-06-02,USR_001,AGE_003,F,38,,
2021-06-02,USR_001,AGE_003,M,37,,
2021-06-02,USR_001,AGE_004,F,23,,
2021-06-02,USR_001,AGE_004,M,34,,
2021-06-02,USR_001,AGE_005,F,11,,
2021-06-02,USR_001,AGE_005,M,22,,
2021-06-02,USR_001,AGE_006,F,1,,
2021-06-02,USR_001,AGE_006,M,4,,
2021-06-02,USR_001,AGE_007,M,2,,
2021-06-02,USR_001,AGE_008,F,834,,
2021-06-02,USR_001,AGE_008,M,900,,
2021-06-03,USR_001,AGE_001,F,2,,
2021-06-03,USR_001,AGE_001,M,1,,
2021-06-03,USR_001,AGE_002,F,12,,
2021-06-03,USR_001,AGE_002,M,14,,
2021-06-03,USR_001,AGE_003,F,13,,
2021-06-03,USR_001,AGE_003,M,24,,
2021-06-03,USR_001,AGE_004,F,13,,
2021-06-03,USR_001,AGE_004,M,15,,
2021-06-03,USR_001,AGE_005,F,8,,
2021-06-03,USR_001,AGE_005,M,13,,
2021-06-03,USR_001,AGE_006,M,3,,
2021-06-03,USR_001,AGE_007,F,2,,
2021-06-03,USR_001,AGE_008,F,295,,
2021-06-03,USR_001,AGE_008,M,387,,
2021-06-04,USR_001,AGE_001,F,11,,
2021-06-04,USR_001,AGE_001,M,14,,
2021-06-04,USR_001,AGE_002,F,35,,
2021-06-04,USR_001,AGE_002,M,35,,
2021-06-04,USR_001,AGE_003,F,32,,
2021-06-04,USR_001,AGE_003,M,39,,
2021-06-04,USR_001,AGE_004,F,24,,
2021-06-04,USR_001,AGE_004,M,22,,
2021-06-04,USR_001,AGE_005,F,5,,
2021-06-04,USR_001,AGE_005,M,17,,
2021-06-04,USR_001,AGE_006,F,3,,
2021-06-04,USR_001,AGE_006,M,5,,
2021-06-04,USR_001,AGE_008,F,972,,
2021-06-04,USR_001,AGE_008,M,1095,,
2021-06-05,USR_001,AGE_001,F,23,,
2021-06-05,USR_001,AGE_001,M,20,,
2021-06-05,USR_001,AGE_002,F,89,,
2021-06-05,USR_001,AGE_002,M,65,,
2021-06-05,USR_001,AGE_003,F,46,,
2021-06-05,USR_001,AGE_003,M,84,,
2021-06-05,USR_001,AGE_004,F,54,,
2021-06-05,USR_001,AGE_004,M,52,,
2021-06-05,USR_001,AGE_005,F,22,,
2021-06-05,USR_001,AGE_005,M,22,,
2021-06-05,USR_001,AGE_006,F,1,,
2021-06-05,USR_001,AGE_006,M,5,,
2021-06-05,USR_001,AGE_007,M,1,,
2021-06-05,USR_001,AGE_008,F,1945,,
2021-06-05,USR_001,AGE_008,M,1859,,
2021-06-06,USR_001,AGE_001,F,11,,
2021-06-06,USR_001,AGE_001,M,14,,
2021-06-06,USR_001,AGE_002,F,52,,
2021-06-06,USR_001,AGE_002,M,42,,
2021-06-06,USR_001,AGE_003,F,61,,
2021-06-06,USR_001,AGE_003,M,57,,
2021-06-06,USR_001,AGE_004,F,57,,
2021-06-06,USR_001,AGE_004,M,50,,
2021-06-06,USR_001,AGE_005,F,16,,
2021-06-06,USR_001,AGE_005,M,14,,
2021-06-06,USR_001,AGE_006,F,3,,
2021-06-06,USR_001,AGE_006,M,5,,
2021-06-06,USR_001,AGE_008,F,1664,,
2021-06-06,USR_001,AGE_008,M,1813,,
2021-06-07,USR_001,AGE_001,F,13,,
2021-06-07,USR_001,AGE_001,M,7,,
2021-06-07,USR_001,AGE_002,F,31,,
2021-06-07,USR_001,AGE_002,M,34,,
2021-06-07,USR_001,AGE_003,F,27,,
2021-06-07,USR_001,AGE_003,M,39,,
2021-06-07,USR_001,AGE_004,F,31,,
2021-06-07,USR_001,AGE_004,M,41,,
2021-06-07,USR_001,AGE_005,F,12,,
2021-06-07,USR_001,AGE_005,M,22,,
2021-06-07,USR_001,AGE_006,F,1,,
2021-06-07,USR_001,AGE_006,M,6,,
2021-06-07,USR_001,AGE_008,F,865,,
2021-06-07,USR_001,AGE_008,M,882,,
2021-06-08,USR_001,AGE_001,F,9,,
2021-06-08,USR_001,AGE_001,M,5,,
2021-06-08,USR_001,AGE_002,F,31,,
2021-06-08,USR_001,AGE_002,M,32,,
2021-06-08,USR_001,AGE_003,F,27,,
2021-06-08,USR_001,AGE_003,M,37,,
2021-06-08,USR_001,AGE_004,F,30,,
2021-06-08,USR_001,AGE_004,M,32,,
2021-06-08,USR_001,AGE_005,F,10,,
2021-06-08,USR_001,AGE_005,M,12,,
2021-06-08,USR_001,AGE_006,F,2,,
2021-06-08,USR_001,AGE_006,M,3,,
2021-06-08,USR_001,AGE_008,F,770,,
2021-06-08,USR_001,AGE_008,M,907,,
2021-06-09,USR_001,AGE_001,F,6,,
2021-06-09,USR_001,AGE_001,M,9,,
2021-06-09,USR_001,AGE_002,F,34,,
2021-06-09,USR_001,AGE_002,M,22,,
2021-06-09,USR_001,AGE_003,F,36,,
2021-06-09,USR_001,AGE_003,M,19,,
2021-06-09,USR_001,AGE_004,F,20,,
2021-06-09,USR_001,AGE_004,M,27,,
2021-06-09,USR_001,AGE_005,F,7,,
2021-06-09,USR_001,AGE_005,M,12,,
2021-06-09,USR_001,AGE_007,M,1,,
2021-06-09,USR_001,AGE_008,F,727,,
2021-06-09,USR_001,AGE_008,M,839,,
2021-06-10,USR_001,AGE_001,F,6,,
2021-06-10,USR_001,AGE_001,M,5,,
2021-06-10,USR_001,AGE_002,F,26,,
2021-06-10,USR_001,AGE_002,M,25,,
2021-06-10,USR_001,AGE_003,F,16,,
2021-06-10,USR_001,AGE_003,M,25,,
2021-06-10,USR_001,AGE_004,F,16,,
2021-06-10,USR_001,AGE_004,M,16,,
2021-06-10,USR_001,AGE_005,F,12,,
2021-06-10,USR_001,AGE_005,M,12,,
2021-06-10,USR_001,AGE_006,F,2,,
2021-06-10,USR_001,AGE_006,M,3,,
2021-06-10,USR_001,AGE_008,F,477,,
2021-06-10,USR_001,AGE_008,M,532,,
2021-06-11,USR_001,AGE_001,F,7,,
2021-06-11,USR_001,AGE_001,M,7,,
2021-06-11,USR_001,AGE_002,F,29,,
2021-06-11,USR_001,AGE_002,M,32,,
2021-06-11,USR_001,AGE_003,F,28,,
2021-06-11,USR_001,AGE_003,M,31,,
2021-06-11,USR_001,AGE_004,F,20,,
2021-06-11,USR_001,AGE_004,M,27,,
2021-06-11,USR_001,AGE_005,F,13,,
2021-06-11,USR_001,AGE_005,M,25,,
2021-06-11,USR_001,AGE_006,F,3,,
2021-06-11,USR_001,AGE_006,M,4,,
2021-06-11,USR_001,AGE_008,F,756,,
2021-06-11,USR_001,AGE_008,M,806,,
2021-06-12,USR_001,AGE_001,F,12,,
2021-06-12,USR_001,AGE_001,M,13,,
2021-06-12,USR_001,AGE_002,F,54,,
2021-06-12,USR_001,AGE_002,M,35,,
2021-06-12,USR_001,AGE_003,F,36,,
2021-06-12,USR_001,AGE_003,M,48,,
2021-06-12,USR_001,AGE_004,F,38,,
2021-06-12,USR_001,AGE_004,M,49,,
2021-06-12,USR_001,AGE_005,F,6,,
2021-06-12,USR_001,AGE_005,M,22,,
2021-06-12,USR_001,AGE_006,M,4,,
2021-06-12,USR_001,AGE_008,F,1483,,
2021-06-12,USR_001,AGE_008,M,1456,,
2021-06-13,USR_001,AGE_001,F,12,,
2021-06-13,USR_001,AGE_001,M,13,,
2021-06-13,USR_001,AGE_002,F,46,,
2021-06-13,USR_001,AGE_002,M,49,,
2021-06-13,USR_001,AGE_003,F,71,,
2021-06-13,USR_001,AGE_003,M,57,,
2021-06-13,USR_001,AGE_004,F,54,,
2021-06-13,USR_001,AGE_004,M,71,,
2021-06-13,USR_001,AGE_005,F,25,,
2021-06-13,USR_001,AGE_005,M,29,,
2021-06-13,USR_001,AGE_006,F,3,,
2021-06-13,USR_001,AGE_006,M,32,,
2021-06-13,USR_001,AGE_007,M,3,,
2021-06-13,USR_001,AGE_008,F,1384,,
2021-06-13,USR_001,AGE_008,M,1605,,
2021-06-14,USR_001,AGE_001,F,11,,
2021-06-14,USR_001,AGE_001,M,7,,
2021-06-14,USR_001,AGE_002,F,31,,
2021-06-14,USR_001,AGE_002,M,37,,
2021-06-14,USR_001,AGE_003,F,33,,
2021-06-14,USR_001,AGE_003,M,46,,
2021-06-14,USR_001,AGE_004,F,41,,
2021-06-14,USR_001,AGE_004,M,57,,
2021-06-14,USR_001,AGE_005,F,13,,
2021-06-14,USR_001,AGE_005,M,38,,
2021-06-14,USR_001,AGE_006,F,6,,
2021-06-14,USR_001,AGE_006,M,16,,
2021-06-14,USR_001,AGE_007,F,1,,
2021-06-14,USR_001,AGE_007,M,2,,
2021-06-14,USR_001,AGE_008,,30,,
2021-06-14,USR_001,AGE_008,F,861,,
2021-06-14,USR_001,AGE_008,M,1172,,
2021-06-15,USR_001,AGE_001,F,4,,
2021-06-15,USR_001,AGE_001,M,6,,
2021-06-15,USR_001,AGE_002,F,22,,
2021-06-15,USR_001,AGE_002,M,28,,
2021-06-15,USR_001,AGE_003,F,23,,
2021-06-15,USR_001,AGE_003,M,35,,
2021-06-15,USR_001,AGE_004,F,23,,
2021-06-15,USR_001,AGE_004,M,38,,
2021-06-15,USR_001,AGE_005,F,11,,
2021-06-15,USR_001,AGE_005,M,20,,
2021-06-15,USR_001,AGE_006,F,4,,
2021-06-15,USR_001,AGE_006,M,8,,
2021-06-15,USR_001,AGE_008,F,663,,
2021-06-15,USR_001,AGE_008,M,964,,
2021-06-16,USR_001,AGE_001,F,12,,
2021-06-16,USR_001,AGE_001,M,8,,
2021-06-16,USR_001,AGE_002,F,31,,
2021-06-16,USR_001,AGE_002,M,37,,
2021-06-16,USR_001,AGE_003,F,31,,
2021-06-16,USR_001,AGE_003,M,28,,
2021-06-16,USR_001,AGE_004,F,29,,
2021-06-16,USR_001,AGE_004,M,50,,
2021-06-16,USR_001,AGE_005,F,7,,
2021-06-16,USR_001,AGE_005,M,26,,
2021-06-16,USR_001,AGE_006,F,2,,
2021-06-16,USR_001,AGE_006,M,11,,
2021-06-16,USR_001,AGE_008,F,1057,,
2021-06-16,USR_001,AGE_008,M,1267,,
2021-06-17,USR_001,AGE_001,F,10,,
2021-06-17,USR_001,AGE_001,M,5,,
2021-06-17,USR_001,AGE_002,F,15,,
2021-06-17,USR_001,AGE_002,M,27,,
2021-06-17,USR_001,AGE_003,F,22,,
2021-06-17,USR_001,AGE_003,M,30,,
2021-06-17,USR_001,AGE_004,F,15,,
2021-06-17,USR_001,AGE_004,M,26,,
2021-06-17,USR_001,AGE_005,F,11,,
2021-06-17,USR_001,AGE_005,M,20,,
2021-06-17,USR_001,AGE_006,F,2,,
2021-06-17,USR_001,AGE_006,M,12,,
2021-06-17,USR_001,AGE_008,F,701,,
2021-06-17,USR_001,AGE_008,M,829,,
2021-06-18,USR_001,AGE_001,F,2,,
2021-06-18,USR_001,AGE_001,M,4,,
2021-06-18,USR_001,AGE_002,F,24,,
2021-06-18,USR_001,AGE_002,M,19,,
2021-06-18,USR_001,AGE_003,F,19,,
2021-06-18,USR_001,AGE_003,M,30,,
2021-06-18,USR_001,AGE_004,F,10,,
2021-06-18,USR_001,AGE_004,M,26,,
2021-06-18,USR_001,AGE_005,F,6,,
2021-06-18,USR_001,AGE_005,M,8,,
2021-06-18,USR_001,AGE_006,M,12,,
2021-06-18,USR_001,AGE_007,M,2,,
2021-06-18,USR_001,AGE_008,F,607,,
2021-06-18,USR_001,AGE_008,M,733,,
2021-06-19,USR_001,AGE_001,F,9,,
2021-06-19,USR_001,AGE_001,M,10,,
2021-06-19,USR_001,AGE_002,F,57,,
2021-06-19,USR_001,AGE_002,M,70,,
2021-06-19,USR_001,AGE_003,F,37,,
2021-06-19,USR_001,AGE_003,M,48,,
2021-06-19,USR_001,AGE_004,F,36,,
2021-06-19,USR_001,AGE_004,M,34,,
2021-06-19,USR_001,AGE_005,F,12,,
2021-06-19,USR_001,AGE_005,M,22,,
2021-06-19,USR_001,AGE_006,F,1,,
2021-06-19,USR_001,AGE_006,M,10,,
2021-06-19,USR_001,AGE_008,F,1733,,
2021-06-19,USR_001,AGE_008,M,1907,,
2021-06-20,USR_001,AGE_001,F,12,,
2021-06-20,USR_001,AGE_001,M,9,,
2021-06-20,USR_001,AGE_002,F,46,,
2021-06-20,USR_001,AGE_002,M,48,,
2021-06-20,USR_001,AGE_003,F,41,,
2021-06-20,USR_001,AGE_003,M,55,,
2021-06-20,USR_001,AGE_004,F,36,,
2021-06-20,USR_001,AGE_004,M,44,,
2021-06-20,USR_001,AGE_005,F,15,,
2021-06-20,USR_001,AGE_005,M,22,,
2021-06-20,USR_001,AGE_006,F,2,,
2021-06-20,USR_001,AGE_006,M,7,,
2021-06-20,USR_001,AGE_007,F,2,,
2021-06-20,USR_001,AGE_008,F,1609,,
2021-06-20,USR_001,AGE_008,M,1809,,
2021-06-21,USR_001,AGE_001,F,6,,
2021-06-21,USR_001,AGE_001,M,4,,
2021-06-21,USR_001,AGE_002,F,38,,
2021-06-21,USR_001,AGE_002,M,43,,
2021-06-21,USR_001,AGE_003,F,26,,
2021-06-21,USR_001,AGE_003,M,22,,
2021-06-21,USR_001,AGE_004,F,19,,
2021-06-21,USR_001,AGE_004,M,32,,
2021-06-21,USR_001,AGE_005,F,12,,
2021-06-21,USR_001,AGE_005,M,14,,
2021-06-21,USR_001,AGE_006,F,2,,
2021-06-21,USR_001,AGE_006,M,7,,
2021-06-21,USR_001,AGE_008,F,1025,,
2021-06-21,USR_001,AGE_008,M,1262,,
2021-06-22,USR_001,AGE_001,F,8,,
2021-06-22,USR_001,AGE_001,M,12,,
2021-06-22,USR_001,AGE_002,F,43,,
2021-06-22,USR_001,AGE_002,M,27,,
2021-06-22,USR_001,AGE_003,F,27,,
2021-06-22,USR_001,AGE_003,M,28,,
2021-06-22,USR_001,AGE_004,F,23,,
2021-06-22,USR_001,AGE_004,M,27,,
2021-06-22,USR_001,AGE_005,F,7,,
2021-06-22,USR_001,AGE_005,M,19,,
2021-06-22,USR_001,AGE_006,F,2,,
2021-06-22,USR_001,AGE_006,M,9,,
2021-06-22,USR_001,AGE_007,M,1,,
2021-06-22,USR_001,AGE_008,F,810,,
2021-06-22,USR_001,AGE_008,M,970,,
2021-06-23,USR_001,AGE_001,F,10,,
2021-06-23,USR_001,AGE_001,M,5,,
2021-06-23,USR_001,AGE_002,F,41,,
2021-06-23,USR_001,AGE_002,M,24,,
2021-06-23,USR_001,AGE_003,F,20,,
2021-06-23,USR_001,AGE_003,M,27,,
2021-06-23,USR_001,AGE_004,F,6,,
2021-06-23,USR_001,AGE_004,M,24,,
2021-06-23,USR_001,AGE_005,F,10,,
2021-06-23,USR_001,AGE_005,M,10,,
2021-06-23,USR_001,AGE_006,M,5,,
2021-06-23,USR_001,AGE_007,F,1,,
2021-06-23,USR_001,AGE_008,F,835,,
2021-06-23,USR_001,AGE_008,M,1012,,
2021-06-24,USR_001,AGE_001,F,9,,
2021-06-24,USR_001,AGE_001,M,6,,
2021-06-24,USR_001,AGE_002,F,32,,
2021-06-24,USR_001,AGE_002,M,35,,
2021-06-24,USR_001,AGE_003,F,19,,
2021-06-24,USR_001,AGE_003,M,27,,
2021-06-24,USR_001,AGE_004,F,17,,
2021-06-24,USR_001,AGE_004,M,25,,
2021-06-24,USR_001,AGE_005,F,11,,
2021-06-24,USR_001,AGE_005,M,15,,
2021-06-24,USR_001,AGE_006,F,1,,
2021-06-24,USR_001,AGE_006,M,6,,
2021-06-24,USR_001,AGE_007,M,1,,
2021-06-24,USR_001,AGE_008,F,1012,,
2021-06-24,USR_001,AGE_008,M,1126,,
2021-06-25,USR_001,AGE_001,F,11,,
2021-06-25,USR_001,AGE_001,M,9,,
2021-06-25,USR_001,AGE_002,F,39,,
2021-06-25,USR_001,AGE_002,M,33,,
2021-06-25,USR_001,AGE_003,F,26,,
2021-06-25,USR_001,AGE_003,M,30,,
2021-06-25,USR_001,AGE_004,F,17,,
2021-06-25,USR_001,AGE_004,M,25,,
2021-06-25,USR_001,AGE_005,F,5,,
2021-06-25,USR_001,AGE_005,M,10,,
2021-06-25,USR_001,AGE_006,F,2,,
2021-06-25,USR_001,AGE_006,M,4,,
2021-06-25,USR_001,AGE_007,M,1,,
2021-06-25,USR_001,AGE_008,F,1203,,
2021-06-25,USR_001,AGE_008,M,1229,,
2021-06-26,USR_001,AGE_001,F,7,,
2021-06-26,USR_001,AGE_001,M,11,,
2021-06-26,USR_001,AGE_002,F,35,,
2021-06-26,USR_001,AGE_002,M,53,,
2021-06-26,USR_001,AGE_003,F,27,,
2021-06-26,USR_001,AGE_003,M,44,,
2021-06-26,USR_001,AGE_004,F,21,,
2021-06-26,USR_001,AGE_004,M,35,,
2021-06-26,USR_001,AGE_005,F,9,,
2021-06-26,USR_001,AGE_005,M,18,,
2021-06-26,USR_001,AGE_006,F,1,,
2021-06-26,USR_001,AGE_006,M,7,,
2021-06-26,USR_001,AGE_007,F,1,,
2021-06-26,USR_001,AGE_008,F,1544,,
2021-06-26,USR_001,AGE_008,M,1713,,
2021-06-27,USR_001,AGE_001,F,8,,
2021-06-27,USR_001,AGE_001,M,13,,
2021-06-27,USR_001,AGE_002,F,35,,
2021-06-27,USR_001,AGE_002,M,30,,
2021-06-27,USR_001,AGE_003,F,33,,
2021-06-27,USR_001,AGE_003,M,32,,
2021-06-27,USR_001,AGE_004,F,30,,
2021-06-27,USR_001,AGE_004,M,34,,
2021-06-27,USR_001,AGE_005,F,13,,
2021-06-27,USR_001,AGE_005,M,15,,
2021-06-27,USR_001,AGE_006,M,21,,
2021-06-27,USR_001,AGE_007,M,3,,
2021-06-27,USR_001,AGE_008,F,1413,,
2021-06-27,USR_001,AGE_008,M,1691,,
2021-06-28,USR_001,AGE_001,F,6,,
2021-06-28,USR_001,AGE_001,M,4,,
2021-06-28,USR_001,AGE_002,F,24,,
2021-06-28,USR_001,AGE_002,M,25,,
2021-06-28,USR_001,AGE_003,F,20,,
2021-06-28,USR_001,AGE_003,M,24,,
2021-06-28,USR_001,AGE_004,F,14,,
2021-06-28,USR_001,AGE_004,M,34,,
2021-06-28,USR_001,AGE_005,F,3,,
2021-06-28,USR_001,AGE_005,M,4,,
2021-06-28,USR_001,AGE_006,M,3,,
2021-06-28,USR_001,AGE_007,F,1,,
2021-06-28,USR_001,AGE_008,F,759,,
2021-06-28,USR_001,AGE_008,M,883,,
2021-06-29,USR_001,AGE_001,F,3,,
2021-06-29,USR_001,AGE_001,M,3,,
2021-06-29,USR_001,AGE_002,F,28,,
2021-06-29,USR_001,AGE_002,M,18,,
2021-06-29,USR_001,AGE_003,F,20,,
2021-06-29,USR_001,AGE_003,M,19,,
2021-06-29,USR_001,AGE_004,F,18,,
2021-06-29,USR_001,AGE_004,M,19,,
2021-06-29,USR_001,AGE_005,F,5,,
2021-06-29,USR_001,AGE_005,M,14,,
2021-06-29,USR_001,AGE_006,M,11,,
2021-06-29,USR_001,AGE_007,M,1,,
2021-06-29,USR_001,AGE_008,F,702,,
2021-06-29,USR_001,AGE_008,M,826,,
2021-06-30,USR_001,AGE_001,F,5,,
2021-06-30,USR_001,AGE_001,M,9,,
2021-06-30,USR_001,AGE_002,F,25,,
2021-06-30,USR_001,AGE_002,M,25,,
2021-06-30,USR_001,AGE_003,F,18,,
2021-06-30,USR_001,AGE_003,M,21,,
2021-06-30,USR_001,AGE_004,F,10,,
2021-06-30,USR_001,AGE_004,M,19,,
2021-06-30,USR_001,AGE_005,F,7,,
2021-06-30,USR_001,AGE_005,M,7,,
2021-06-30,USR_001,AGE_006,F,2,,
2021-06-30,USR_001,AGE_006,M,4,,
2021-06-30,USR_001,AGE_008,F,730,,
2021-06-30,USR_001,AGE_008,M,902,,
